,Date/Time,Load,Bill Before Solar,Solar,Net Load Solar Only,Bill Solar Only,Import Rate,Export Rate,basic storage,soc,Net Load (Solar and Storage),Bill PV + ESS,ESS Savings,yearly total savings
108, 01/05  13:00:00,1.03214748039,0.0568610046947,2.995788,-1.96364051961,-0.049267740637,0.05509,0.02509,-1.96364051961,0.495940946973,0.0,0.0,0.0568610046947,1277.52298812
109, 01/05  14:00:00,1.00604036756,0.0554227638489,3.139608,-2.13356763244,-0.0535312118979,0.05509,0.02509,-2.13356763244,0.711152113593,0.0,0.0,0.0554227638489,1277.52298812
110, 01/05  15:00:00,1.00949284344,0.0556129607451,1.914278,-0.90478515656,-0.0227010595781,0.05509,0.02509,-0.90478515656,0.80241702881,0.0,0.0,0.0556129607451,1277.52298812
111, 01/05  16:00:00,1.0965185483,0.0604072068258,1.302105,-0.2055864517,-0.00515816407315,0.05509,0.02509,-0.2055864517,0.823154360704,0.0,0.0,0.0604072068258,1277.52298812
112, 01/05  17:00:00,1.41303662389,0.248242274085,0.310851,1.10218562389,0.193631970405,0.17568,0.14568,1.10218562389,0.711977826929,-5.55111512313e-17,-9.75219904831e-18,0.248242274085,1277.52298812
113, 01/05  18:00:00,2.00382228517,0.352031499059,0.0,2.00382228517,0.352031499059,0.17568,0.14568,2.00382228517,0.509853963999,0.0,0.0,0.352031499059,1277.52298812
114, 01/05  19:00:00,2.42352747639,0.425765307052,0.0,2.42352747639,0.425765307052,0.17568,0.14568,2.42352747639,0.265394792609,0.0,0.0,0.425765307052,1277.52298812
115, 01/05  20:00:00,2.39043451097,0.419951534887,0.0,2.39043451097,0.419951534887,0.17568,0.14568,2.39043451097,0.0242736807148,0.0,0.0,0.419951534887,1277.52298812
116, 01/05  21:00:00,2.19695770217,0.385961529117,0.0,2.19695770217,0.385961529117,0.17568,0.14568,0.0,0.0242736807148,2.19695770217,0.385961529117,-5.55111512313e-17,1277.52298812
117, 01/05  22:00:00,2.00752375747,0.156185348331,0.0,2.00752375747,0.156185348331,0.0778,0.0478,0.0,0.0242736807148,2.00752375747,0.156185348331,2.77555756156e-17,1277.52298812
118, 01/05  23:00:00,1.65256301748,0.12856940276,0.0,1.65256301748,0.12856940276,0.0778,0.0478,0.0,0.0242736807148,1.65256301748,0.12856940276,0.0,1277.52298812
119, 01/05  24:00:00,1.27974042875,0.0995638053568,0.0,1.27974042875,0.0995638053567,0.0778,0.0478,0.0,0.0242736807148,1.27974042875,0.0995638053567,1.38777878078e-17,1277.52298812
120, 01/06  01:00:00,0.91023786184,0.0708165056512,0.0,0.91023786184,0.0708165056512,0.0778,0.0478,0.0,0.0242736807148,0.91023786184,0.0708165056512,1.38777878078e-17,1277.52298812
121, 01/06  02:00:00,0.774385925051,0.060247224969,0.0,0.774385925051,0.060247224969,0.0778,0.0478,0.0,0.0242736807148,0.774385925051,0.060247224969,0.0,1277.52298812
122, 01/06  03:00:00,0.719807170026,0.056000997828,0.0,0.719807170026,0.056000997828,0.0778,0.0478,0.0,0.0242736807148,0.719807170026,0.056000997828,0.0,1277.52298812
123, 01/06  04:00:00,0.715830005598,0.0556915744355,0.0,0.715830005598,0.0556915744355,0.0778,0.0478,0.0,0.0242736807148,0.715830005598,0.0556915744355,6.93889390391e-18,1277.52298812
124, 01/06  05:00:00,0.744945061576,0.0579567257906,0.0,0.744945061576,0.0579567257906,0.0778,0.0478,0.0,0.0242736807148,0.744945061576,0.0579567257906,0.0,1277.52298812
125, 01/06  06:00:00,0.811627781405,0.0631446413933,0.0,0.811627781405,0.0631446413933,0.0778,0.0478,0.0,0.0242736807148,0.811627781405,0.0631446413933,-1.38777878078e-17,1277.52298812
